Year,District,Plant Month,Crop,Rainfall(mm),Temperature(C),Humidity(%),Soil pH,Growing Days,Harvest Month,Harvest Price(LKR/kg)
2015,Polonnaruwa,December,Cowpea,272,28.2,92,6.6,70,February,222.45
2015,Polonnaruwa,January,Groundnut,201,31.6,62,6.2,110,May,497.58
2015,Polonnaruwa,February,Groundnut,306,24.1,62,7.1,110,June,428.02
2015,Polonnaruwa,March,Groundnut,165,21.8,84,7,110,July,335.21
2015,Polonnaruwa,April,Groundnut,140,23.4,69,6.3,110,August,327.66
2015,Polonnaruwa,May,Groundnut,294,23.7,72,6.6,110,September,305.23
2015,Polonnaruwa,June,Groundnut,304,31.1,73,5.5,110,October,300.34
2015,Polonnaruwa,July,Groundnut,146,29.2,62,6.2,110,November,344.98
2015,Polonnaruwa,August,Groundnut,234,28.2,75,6.6,110,December,395.41
2015,Polonnaruwa,September,Groundnut,132,31.4,74,7,110,January,437.3
2015,Polonnaruwa,October,Groundnut,290,30.4,85,6.5,110,February,408.9
2015,Polonnaruwa,November,Groundnut,191,21.3,67,7.1,110,March,489.47
2015,Polonnaruwa,December,Groundnut,187,25.5,88,6.1,110,April,436.03
2015,Polonnaruwa,January,Maize,99,22.3,80,6.6,100,April,143.78
2015,Polonnaruwa,February,Maize,243,29.2,90,6.9,100,May,190.26
2015,Polonnaruwa,March,Maize,250,28.9,61,6,100,June,158.17
2015,Polonnaruwa,April,Maize,249,20.8,80,5.9,100,July,141.09
2015,Polonnaruwa,May,Maize,240,30.5,87,6.2,100,August,194.61
2015,Polonnaruwa,June,Maize,177,26.3,74,6.1,100,September,186.17
2015,Polonnaruwa,July,Maize,197,25.8,74,6.5,100,October,127.49
2015,Polonnaruwa,August,Maize,145,30.1,67,7.1,100,November,167.7
2015,Polonnaruwa,September,Maize,208,21.7,61,7.1,100,December,114.4
2015,Polonnaruwa,October,Maize,234,21.2,81,7.1,100,January,181.52
2015,Polonnaruwa,November,Maize,72,28.5,73,6.1,100,February,130.36
2015,Polonnaruwa,December,Maize,120,30.9,85,7,100,March,133.14
2015,Polonnaruwa,January,Pumpkin,122,31.8,81,6.2,120,May,151.45
2015,Polonnaruwa,February,Pumpkin,167,32.2,62,6.9,120,June,168.43
2015,Polonnaruwa,March,Pumpkin,309,21.3,85,6.8,120,July,108.55
2015,Polonnaruwa,April,Pumpkin,184,23.9,74,6.6,120,August,162.8
2015,Polonnaruwa,May,Pumpkin,57,23.5,67,6.9,120,September,136.74
2015,Polonnaruwa,June,Pumpkin,245,21.7,77,7,120,October,111.43
2015,Polonnaruwa,July,Pumpkin,298,29.4,86,5.5,120,November,167.38
2015,Polonnaruwa,August,Pumpkin,317,27.9,69,5.7,120,December,154.41
2015,Polonnaruwa,September,Pumpkin,240,22.5,79,6.8,120,January,140.71
2015,Polonnaruwa,October,Pumpkin,51,23.9,89,5.8,120,February,127.2
2015,Polonnaruwa,November,Pumpkin,281,24.9,87,5.7,120,March,186.22
2015,Polonnaruwa,December,Pumpkin,182,26.3,92,5.9,120,April,106.45
2015,Polonnaruwa,January,Brinjal,294,29.5,83,6.8,130,May,247.54
2015,Polonnaruwa,February,Brinjal,271,22.9,61,6.2,130,June,186.75
2015,Polonnaruwa,March,Brinjal,229,26.2,66,6.6,130,July,199.39
2015,Polonnaruwa,April,Brinjal,82,21.2,70,5.9,130,August,276.2
2015,Polonnaruwa,May,Brinjal,167,21.1,85,6.5,130,September,217.16
2015,Polonnaruwa,June,Brinjal,159,20.8,91,5.9,130,October,196.74
2015,Polonnaruwa,July,Brinjal,212,30.8,62,6,130,November,228.73
2015,Polonnaruwa,August,Brinjal,248,31.3,77,6.7,130,December,252.63
2015,Polonnaruwa,September,Brinjal,290,27.1,80,7.1,130,January,187.2
2015,Polonnaruwa,October,Brinjal,276,29.2,92,6.4,130,February,250.7
2015,Polonnaruwa,November,Brinjal,81,32,87,6.7,130,March,204.84
2015,Polonnaruwa,December,Brinjal,46,22.1,67,5.8,130,April,212.64
2015,Ampara,January,Paddy,98,20.5,87,6.3,120,May,247.65
2015,Ampara,February,Paddy,308,26.3,86,6.2,120,June,204.17
2015,Ampara,March,Paddy,262,32.9,77,6.4,120,July,246.19
2015,Ampara,April,Paddy,230,27.3,70,5.7,120,August,234.07
2015,Ampara,May,Paddy,144,30.4,83,6.4,120,September,198.16
2015,Ampara,June,Paddy,276,22.7,81,7.1,120,October,260.06
2015,Ampara,July,Paddy,109,22.1,90,5.5,120,November,219.95
2015,Ampara,August,Paddy,116,26.1,60,6,120,December,189.77
2015,Ampara,September,Paddy,88,27,81,5.7,120,January,247.5
2015,Ampara,October,Paddy,120,20.9,74,6.1,120,February,166.87
2015,Ampara,November,Paddy,138,23.6,87,6.5,120,March,205.36
2015,Ampara,December,Paddy,246,32.1,72,5.6,120,April,185.12
2015,Ampara,January,Tomato,150,23.6,76,6.5,90,April,181.72
2015,Ampara,February,Tomato,307,27.6,84,6.1,90,May,266.9
2015,Ampara,March,Tomato,181,32.6,90,5.9,90,June,165.35
2015,Ampara,April,Tomato,158,32.9,65,7.1,90,July,246.17
2015,Ampara,May,Tomato,113,22.1,60,6,90,August,283.27
2015,Ampara,June,Tomato,66,21.8,88,6.2,90,September,227.26
2015,Ampara,July,Tomato,194,26.5,67,5.9,90,October,216.91
2015,Ampara,August,Tomato,237,29.2,82,6,90,November,233.9
2015,Ampara,September,Tomato,311,21,73,7.1,90,December,289.8
2015,Ampara,October,Tomato,182,29.2,87,6.5,90,January,229.69
2015,Ampara,November,Tomato,168,28.9,87,6.6,90,February,188.5
2015,Ampara,December,Tomato,227,31.1,82,6.7,90,March,193.22
2015,Ampara,January,Chili,137,25,71,7.1,150,June,1010.45
2015,Ampara,February,Chili,140,25.7,72,5.5,150,July,702.18
2015,Ampara,March,Chili,88,31.8,76,6.4,150,August,568.35
2015,Ampara,April,Chili,179,20.4,77,6.6,150,September,741.73
2015,Ampara,May,Chili,169,23.6,63,7.2,150,October,933
2015,Ampara,June,Chili,281,33,89,6.3,150,November,775.55
2015,Ampara,July,Chili,319,30.5,62,6.1,150,December,838.31
2015,Ampara,August,Chili,118,29.2,71,7,150,January,621.74
2015,Ampara,September,Chili,254,30.8,67,5.6,150,February,849.37
2015,Ampara,October,Chili,71,24.1,77,7.2,150,March,649.88
2015,Ampara,November,Chili,48,24.3,80,7,150,April,638.65
2015,Ampara,December,Chili,227,26.7,85,6.2,150,May,862.98
2015,Ampara,January,Big Onion,71,20.8,92,5.8,105,May,227.5
2015,Ampara,February,Big Onion,128,25.8,77,6.5,105,June,290.81
2015,Ampara,March,Big Onion,249,22.2,60,6,105,July,271.58
2015,Ampara,April,Big Onion,100,24.4,65,6.5,105,August,256.95
2015,Ampara,May,Big Onion,99,31.9,71,6.7,105,September,215.35
2015,Ampara,June,Big Onion,50,30,60,5.9,105,October,243.68
2015,Ampara,July,Big Onion,81,31.4,75,6,105,November,289.63
2015,Ampara,August,Big Onion,137,29.7,68,6,105,December,244.4
2015,Ampara,September,Big Onion,186,22.3,68,6.5,105,January,249.6
2015,Ampara,October,Big Onion,136,23.5,72,5.8,105,February,231.74
2015,Ampara,November,Big Onion,265,23.4,91,6.1,105,March,242.04
2015,Ampara,December,Big Onion,307,25.8,70,5.6,105,April,312.71
2015,Ampara,January,Red Onion,237,22,73,7.2,95,April,353.61
2015,Ampara,February,Red Onion,187,22.7,92,6.4,95,May,418.56
2015,Ampara,March,Red Onion,177,21.2,73,5.9,95,June,360.71
2015,Ampara,April,Red Onion,56,32,71,6.3,95,July,360.62
2015,Ampara,May,Red Onion,205,24.8,84,6.6,95,August,451.77
2015,Ampara,June,Red Onion,205,29.1,82,7,95,September,264.16
2015,Ampara,July,Red Onion,255,26.2,81,6.6,95,October,283.54
2015,Ampara,August,Red Onion,223,24,89,6.4,95,November,420.43
2015,Ampara,September,Red Onion,264,30.5,89,6.5,95,December,408.34
2015,Ampara,October,Red Onion,244,26.2,75,5.9,95,January,340.88
2015,Ampara,November,Red Onion,212,26.3,85,6,95,February,466.36
2015,Ampara,December,Red Onion,159,29.9,92,5.7,95,March,351.94
2015,Ampara,January,Potato,177,32.4,85,6.5,110,May,254.52
2015,Ampara,February,Potato,125,32,72,7.1,110,June,327.24
2015,Ampara,March,Potato,111,21.7,81,6.8,110,July,234.68
2015,Ampara,April,Potato,86,24,69,6.9,110,August,307.57
2015,Ampara,May,Potato,124,26,69,5.8,110,September,255.97
2015,Ampara,June,Potato,197,21,75,7,110,October,303.58
2015,Ampara,July,Potato,165,22,83,5.5,110,November,253.68
2015,Ampara,August,Potato,91,26.1,85,6.7,110,December,389.31
2015,Ampara,September,Potato,232,30.8,75,6.8,110,January,242.25
2015,Ampara,October,Potato,105,24.1,68,6.2,110,February,283.88
2015,Ampara,November,Potato,184,30.7,87,6.5,110,March,321.14
2015,Ampara,December,Potato,217,26.3,61,5.9,110,April,334.53
2015,Ampara,January,Beans,160,24.8,81,6.4,75,March,300.38
2015,Ampara,February,Beans,243,31.9,74,5.7,75,April,345.11
2015,Ampara,March,Beans,148,23.9,65,6.1,75,May,456.97
2015,Ampara,April,Beans,257,22,79,6.2,75,June,497.11
2015,Ampara,May,Beans,57,23.4,86,5.8,75,July,395.57
2015,Ampara,June,Beans,304,30.8,89,6.9,75,August,383.11
2015,Ampara,July,Beans,91,28.5,85,6.9,75,September,302.93
2015,Ampara,August,Beans,203,21.7,92,6.2,75,October,409.13
2015,Ampara,September,Beans,288,28.5,85,6.2,75,November,313.08
2015,Ampara,October,Beans,257,23.4,67,6.5,75,December,492.58
2015,Ampara,November,Beans,270,26.5,90,6.7,75,January,502.6
2015,Ampara,December,Beans,226,21.5,71,7.2,75,February,427.61
2015,Ampara,January,Carrot,236,31.3,65,5.8,95,April,314.25
2015,Ampara,February,Carrot,172,22.6,89,6.2,95,May,339.52
2015,Ampara,March,Carrot,60,21.6,91,6.3,95,June,257.41
2015,Ampara,April,Carrot,229,23.3,81,6.6,95,July,399.33
2015,Ampara,May,Carrot,52,27.1,71,6,95,August,330.08
2015,Ampara,June,Carrot,268,24.2,62,6.5,95,September,318.23
2015,Ampara,July,Carrot,58,26.9,85,5.9,95,October,264.14
2015,Ampara,August,Carrot,88,21.6,69,6.6,95,November,332.86
2015,Ampara,September,Carrot,180,24.5,89,6.7,95,December,295.83
2015,Ampara,October,Carrot,308,27.4,62,5.6,95,January,321.31
2015,Ampara,November,Carrot,115,27.9,66,6.1,95,February,441.59
2015,Ampara,December,Carrot,80,24.4,79,6.2,95,March,251.93
2015,Ampara,January,Cabbage,171,29.4,65,6.9,90,April,181.81
2015,Ampara,February,Cabbage,99,30.3,76,7.2,90,May,201.48
2015,Ampara,March,Cabbage,316,31.1,75,6.7,90,June,140.27
2015,Ampara,April,Cabbage,282,22.8,87,6,90,July,209.4
2015,Ampara,May,Cabbage,135,23.6,62,6.5,90,August,233.25
2015,Ampara,June,Cabbage,185,23.5,86,5.9,90,September,219.46
2015,Ampara,July,Cabbage,106,23.6,89,6.5,90,October,240.4
2015,Ampara,August,Cabbage,202,21.3,74,5.5,90,November,170.06
2015,Ampara,September,Cabbage,72,27.9,89,6.5,90,December,203.56
2015,Ampara,October,Cabbage,208,27,90,7.1,90,January,136.36
2015,Ampara,November,Cabbage,214,24.2,88,5.8,90,February,227.27
2015,Ampara,December,Cabbage,295,22.7,70,6.6,90,March,162.61
2015,Ampara,January,Green Gram,56,28.6,65,6.6,70,March,282.57
2015,Ampara,February,Green Gram,216,21.1,83,6,70,April,312.13
2015,Ampara,March,Green Gram,271,28.8,61,5.8,70,May,286.25
2015,Ampara,April,Green Gram,220,27.3,86,7.2,70,June,198.65
2015,Ampara,May,Green Gram,185,27.2,91,7.2,70,July,253.54
2015,Ampara,June,Green Gram,315,21.7,67,5.7,70,August,229.06
2015,Ampara,July,Green Gram,96,27.4,71,7,70,September,314.63
2015,Ampara,August,Green Gram,245,27.2,82,6.8,70,October,260.24
2015,Ampara,September,Green Gram,182,24.2,83,6.6,70,November,298.62
2015,Ampara,October,Green Gram,202,26.5,85,5.9,70,December,258.02
2015,Ampara,November,Green Gram,277,23.7,88,5.8,70,January,331.24
2015,Ampara,December,Green Gram,244,23.7,81,6.8,70,February,297.37
2015,Ampara,January,Cowpea,90,25,86,7.2,70,March,278.93
2015,Ampara,February,Cowpea,54,28,68,6.5,70,April,294.56
2015,Ampara,March,Cowpea,81,27.8,86,7.1,70,May,264.6
2015,Ampara,April,Cowpea,167,22.2,90,6.7,70,June,369.91
2015,Ampara,May,Cowpea,51,29.7,84,6.4,70,July,355.06
2015,Ampara,June,Cowpea,122,26,75,5.8,70,August,367.44
2015,Ampara,July,Cowpea,142,24.2,78,5.6,70,September,215.19
2015,Ampara,August,Cowpea,276,26,88,7.2,70,October,343.85
2015,Ampara,September,Cowpea,276,26.5,67,6.9,70,November,350.76
2015,Ampara,October,Cowpea,121,23.2,64,5.5,70,December,215.43
2015,Ampara,November,Cowpea,248,31.3,90,7,70,January,221.82
2015,Ampara,December,Cowpea,253,32.4,67,6.7,70,February,311.97
2015,Ampara,January,Groundnut,313,29.3,88,6.3,110,May,450.54
2015,Ampara,February,Groundnut,189,30.6,62,6.1,110,June,448.39
2015,Ampara,March,Groundnut,301,28.2,88,6.2,110,July,313.28
2015,Ampara,April,Groundnut,114,31,67,6.7,110,August,368.55
2015,Ampara,May,Groundnut,213,21.8,75,6.9,110,September,332.9
2015,Ampara,June,Groundnut,89,24.3,64,6.3,110,October,446.67
2015,Ampara,July,Groundnut,165,29.8,81,6,110,November,386.39
2015,Ampara,August,Groundnut,270,29.1,77,6.5,110,December,458.58
2015,Ampara,September,Groundnut,115,26.8,61,5.9,110,January,369.55
2015,Ampara,October,Groundnut,225,29.3,79,7.1,110,February,321.09
2015,Ampara,November,Groundnut,196,26.2,88,6.6,110,March,320.21
2015,Ampara,December,Groundnut,105,21.9,78,7,110,April,343.67
2015,Ampara,January,Maize,156,20.4,73,6.5,100,April,125.85
2015,Ampara,February,Maize,46,23.4,92,6.8,100,May,202.15
2015,Ampara,March,Maize,247,26.2,70,7.2,100,June,170.45
2015,Ampara,April,Maize,296,24.1,83,6.1,100,July,195.85
2015,Ampara,May,Maize,126,31.3,90,5.8,100,August,193.24
2015,Ampara,June,Maize,47,28.7,64,6.1,100,September,140.34
2015,Ampara,July,Maize,154,22,67,6.6,100,October,144.59
2015,Ampara,August,Maize,275,27.4,60,6.9,100,November,188.62
2015,Ampara,September,Maize,308,31.7,72,6.1,100,December,115.46
2015,Ampara,October,Maize,90,32.4,92,5.6,100,January,162.3
2015,Ampara,November,Maize,313,31,65,7.1,100,February,117.54
2015,Ampara,December,Maize,307,23.2,76,6.9,100,March,128.94
2015,Ampara,January,Pumpkin,165,23,89,5.8,120,May,187.27
2015,Ampara,February,Pumpkin,176,27.2,65,6.8,120,June,166.6
2015,Ampara,March,Pumpkin,72,31.8,68,6.4,120,July,110.11
2015,Ampara,April,Pumpkin,156,23.2,90,6.3,120,August,150.1
2015,Ampara,May,Pumpkin,66,24.1,64,5.8,120,September,114.78
2015,Ampara,June,Pumpkin,82,26.2,66,6.4,120,October,123.06
2015,Ampara,July,Pumpkin,289,23.9,60,6.5,120,November,177.34
2015,Ampara,August,Pumpkin,97,29.4,88,6.8,120,December,121.36
2015,Ampara,September,Pumpkin,273,32.9,76,6.8,120,January,155.51
2015,Ampara,October,Pumpkin,292,28.2,81,6.4,120,February,148.19
2015,Ampara,November,Pumpkin,193,23.4,75,6.1,120,March,161.94
2015,Ampara,December,Pumpkin,297,24,88,5.7,120,April,168.56
2015,Ampara,January,Brinjal,133,26.3,80,7,130,May,221.7
2015,Ampara,February,Brinjal,293,22.1,64,6.8,130,June,242.3
2015,Ampara,March,Brinjal,88,32,88,6.1,130,July,244.06
2015,Ampara,April,Brinjal,133,22.5,66,6.8,130,August,184.37
2015,Ampara,May,Brinjal,296,24,90,5.7,130,September,195.31
2015,Ampara,June,Brinjal,147,27.4,69,6.1,130,October,181.68
2015,Ampara,July,Brinjal,242,30.2,70,6.5,130,November,177.3
2015,Ampara,August,Brinjal,304,32.8,86,6.8,130,December,191.44
2015,Ampara,September,Brinjal,174,26.1,79,6.1,130,January,196.09
2015,Ampara,October,Brinjal,221,30.8,80,6.3,130,February,211.09
2015,Ampara,November,Brinjal,241,29.9,60,6.8,130,March,208.41
2015,Ampara,December,Brinjal,249,24.6,68,7.2,130,April,254.15
2015,Batticaloa,January,Paddy,49,30.6,72,5.9,120,May,259.6
2015,Batticaloa,February,Paddy,190,30.8,61,6,120,June,269.4
2015,Batticaloa,March,Paddy,206,27.3,72,6.9,120,July,246.52
2015,Batticaloa,April,Paddy,265,31.1,66,5.6,120,August,186.18
2015,Batticaloa,May,Paddy,285,32.2,90,7.1,120,September,289.97
2015,Batticaloa,June,Paddy,239,28.9,91,5.9,120,October,295.27
2015,Batticaloa,July,Paddy,232,20.8,63,6.6,120,November,201.44
2015,Batticaloa,August,Paddy,229,25.7,78,5.7,120,December,182.73
2015,Batticaloa,September,Paddy,77,24.2,86,6.9,120,January,280.36
2015,Batticaloa,October,Paddy,193,27.5,65,6.2,120,February,208.28
2015,Batticaloa,November,Paddy,319,29.9,76,6.4,120,March,272.88
2015,Batticaloa,December,Paddy,51,21.8,64,7,120,April,257.3
2015,Batticaloa,January,Tomato,200,32.4,83,7,90,April,223.85
2015,Batticaloa,February,Tomato,149,22.4,89,5.9,90,May,212.81
2015,Batticaloa,March,Tomato,141,28.8,76,5.9,90,June,263.69
2015,Batticaloa,April,Tomato,51,21.8,86,6.2,90,July,271.4
2015,Batticaloa,May,Tomato,64,30.8,63,7.1,90,August,232.62
2015,Batticaloa,June,Tomato,48,27.4,62,7.1,90,September,280.25
2015,Batticaloa,July,Tomato,207,30.3,91,6,90,October,209.06
2015,Batticaloa,August,Tomato,74,29.5,65,7.2,90,November,268.04
2015,Batticaloa,September,Tomato,312,22.1,92,6.9,90,December,176.58
2015,Batticaloa,October,Tomato,279,27.9,72,6.8,90,January,266.26
2015,Batticaloa,November,Tomato,260,30.6,89,6.3,90,February,281.23
2015,Batticaloa,December,Tomato,117,28.5,64,5.8,90,March,240.93
2015,Batticaloa,January,Chili,272,26.9,87,7,150,June,743.16
2015,Batticaloa,February,Chili,190,20.1,84,5.5,150,July,663.85
2015,Batticaloa,March,Chili,258,22,74,6.5,150,August,908
2015,Batticaloa,April,Chili,312,26,72,6.8,150,September,821
2015,Batticaloa,May,Chili,221,31.6,69,5.8,150,October,629.23
2015,Batticaloa,June,Chili,197,22.4,61,6.4,150,November,987.52
2015,Batticaloa,July,Chili,60,30.1,82,7.1,150,December,709.86
2015,Batticaloa,August,Chili,201,32.1,73,5.8,150,January,635.98
2015,Batticaloa,September,Chili,178,23,73,6.8,150,February,574.78
2015,Batticaloa,October,Chili,265,21.6,84,5.5,150,March,952.89
2015,Batticaloa,November,Chili,146,24.9,88,6.2,150,April,651.89
2015,Batticaloa,December,Chili,234,27.7,67,5.7,150,May,641.29
2015,Batticaloa,January,Big Onion,304,21.6,73,5.7,105,May,260.87
2015,Batticaloa,February,Big Onion,223,29.7,80,6.2,105,June,219.05
2015,Batticaloa,March,Big Onion,86,30.4,83,6.3,105,July,263.81
2015,Batticaloa,April,Big Onion,273,20.2,84,6.9,105,August,247.55
2015,Batticaloa,May,Big Onion,91,24.6,79,6.9,105,September,252.62
2015,Batticaloa,June,Big Onion,193,23,65,6.6,105,October,309.03
2015,Batticaloa,July,Big Onion,281,20.2,77,6.7,105,November,322.1
2015,Batticaloa,August,Big Onion,63,21.8,75,5.8,105,December,188.89
2015,Batticaloa,September,Big Onion,305,22,90,6.8,105,January,196.68
2015,Batticaloa,October,Big Onion,147,31.3,78,6.1,105,February,249.73
2015,Batticaloa,November,Big Onion,120,25.5,71,7.1,105,March,332.3
2015,Batticaloa,December,Big Onion,132,24.7,67,6.8,105,April,192
2015,Batticaloa,January,Red Onion,144,24,83,7,95,April,318.19
2015,Batticaloa,February,Red Onion,204,20.4,61,6.1,95,May,449.15
2015,Batticaloa,March,Red Onion,57,29.6,69,7.1,95,June,272.26
2015,Batticaloa,April,Red Onion,233,29.9,70,5.8,95,July,265.64
2015,Batticaloa,May,Red Onion,154,21.2,64,5.7,95,August,362.39
2015,Batticaloa,June,Red Onion,252,31.1,88,5.7,95,September,389.19
2015,Batticaloa,July,Red Onion,40,24,90,7,95,October,316.44
2015,Batticaloa,August,Red Onion,205,28.5,83,7.1,95,November,402.87
2015,Batticaloa,September,Red Onion,89,26.2,72,5.7,95,December,370.59
2015,Batticaloa,October,Red Onion,113,22.9,65,6.8,95,January,413.13
2015,Batticaloa,November,Red Onion,184,31.5,66,5.9,95,February,315.14
2015,Batticaloa,December,Red Onion,194,24.3,89,6.6,95,March,371.68
2015,Batticaloa,January,Potato,176,29.9,68,6.1,110,May,292.46
2015,Batticaloa,February,Potato,114,27.5,62,6.8,110,June,368.96
2015,Batticaloa,March,Potato,64,30.3,71,5.5,110,July,339.23
2015,Batticaloa,April,Potato,161,22.1,80,5.5,110,August,311.54
2015,Batticaloa,May,Potato,216,22.4,85,6.3,110,September,263.67
2015,Batticaloa,June,Potato,174,27.1,67,6.8,110,October,342.98
2015,Batticaloa,July,Potato,303,32,81,7.2,110,November,258.54
2015,Batticaloa,August,Potato,214,30.5,91,6.8,110,December,307.14
2015,Batticaloa,September,Potato,89,28.7,81,6.8,110,January,272.32
2015,Batticaloa,October,Potato,227,25.5,61,7.1,110,February,247.72
2015,Batticaloa,November,Potato,156,32.7,67,5.7,110,March,353.29
2015,Batticaloa,December,Potato,104,31.4,79,6.3,110,April,324.59
2015,Batticaloa,January,Beans,82,32.6,92,5.8,75,March,496.81
2015,Batticaloa,February,Beans,301,22.5,74,6.8,75,April,347.68
2015,Batticaloa,March,Beans,221,26.8,69,6.5,75,May,427.33
2015,Batticaloa,April,Beans,64,30.4,83,6.4,75,June,466.49
2015,Batticaloa,May,Beans,311,22.2,70,5.7,75,July,339.75
2015,Batticaloa,June,Beans,155,31,69,6.4,75,August,529.23
2015,Batticaloa,July,Beans,257,31.2,77,5.6,75,September,532.6
2015,Batticaloa,August,Beans,245,23.9,86,7,75,October,412.32
2015,Batticaloa,September,Beans,109,29.4,79,5.5,75,November,360.32
2015,Batticaloa,October,Beans,199,22.7,64,5.6,75,December,398.49
2015,Batticaloa,November,Beans,113,26.3,70,6.8,75,January,493.68
2015,Batticaloa,December,Beans,164,25.1,70,6.6,75,February,393.84
2015,Batticaloa,January,Carrot,139,23.2,82,5.6,95,April,438.24
2015,Batticaloa,February,Carrot,181,21.8,85,5.7,95,May,393.95
2015,Batticaloa,March,Carrot,117,22.7,69,6.6,95,June,398.1
2015,Batticaloa,April,Carrot,45,28.3,79,6.4,95,July,400.29
2015,Batticaloa,May,Carrot,281,23,88,6,95,August,272.22
2015,Batticaloa,June,Carrot,272,22,81,7,95,September,435.5
2015,Batticaloa,July,Carrot,60,25,76,5.7,95,October,339.87
2015,Batticaloa,August,Carrot,126,31.4,91,6.8,95,November,291.98
2015,Batticaloa,September,Carrot,92,21.2,83,5.9,95,December,415.79
2015,Batticaloa,October,Carrot,293,30.9,87,6.2,95,January,373.84
2015,Batticaloa,November,Carrot,183,31,77,7,95,February,374.27
2015,Batticaloa,December,Carrot,208,25.5,76,7.2,95,March,263.95
2015,Batticaloa,January,Cabbage,91,29.3,91,5.9,90,April,188.46
2015,Batticaloa,February,Cabbage,262,28.7,66,7.2,90,May,224.24
2015,Batticaloa,March,Cabbage,289,27.3,84,6.5,90,June,229
2015,Batticaloa,April,Cabbage,235,20.5,66,6.5,90,July,220.71
2015,Batticaloa,May,Cabbage,90,27.5,67,7.1,90,August,160.77
2015,Batticaloa,June,Cabbage,255,30.6,62,6.1,90,September,220.12
2015,Batticaloa,July,Cabbage,275,27.5,62,7.1,90,October,222.82
2015,Batticaloa,August,Cabbage,261,28.7,61,5.9,90,November,154.52
2015,Batticaloa,September,Cabbage,208,21.3,86,6.9,90,December,213.74
2015,Batticaloa,October,Cabbage,169,24.7,82,6.1,90,January,239.28
2015,Batticaloa,November,Cabbage,181,25.8,63,6.1,90,February,210.5
2015,Batticaloa,December,Cabbage,174,30,70,5.9,90,March,218.25
2015,Batticaloa,January,Green Gram,320,28.4,85,6.8,70,March,316.83
2015,Batticaloa,February,Green Gram,128,31,65,6.1,70,April,291.16
2015,Batticaloa,March,Green Gram,156,24.1,79,5.7,70,May,307.62
